pathway,collection,n_hit_in_set,n_set,n_hit,n_background,odds_ratio,p_value,padj,draw,covariate,direction,n_sig_hits,label
KEGG_GLYCOSPHINGOLIPID_BIOSYNTHESIS_LACTO_AND_NEOLACTO_SERIES,KEGG,3,17,702,7481,2.0736177244263505,0.20972332859852635,0.974346521759854,AV_Delta,hyperglycemia,up,365,AV_Delta · Hyperglycemia / Normoglycemia · higher in pos
KEGG_CYTOKINE_CYTOKINE_RECEPTOR_INTERACTION,KEGG,35,324,702,7481,1.1783570513941717,0.20985145597950938,0.974346521759854,AV_Delta,hyperglycemia,up,365,AV_Delta · Hyperglycemia / Normoglycemia · higher in pos
HALLMARK_HEDGEHOG_SIGNALING,Hallmark,5,34,702,7481,1.669569078645508,0.20989698379969074,0.974346521759854,AV_Delta,hyperglycemia,up,365,AV_Delta · Hyperglycemia / Normoglycemia · higher in pos
HALLMARK_TGF_BETA_SIGNALING,Hallmark,6,44,702,7481,1.5291508329476147,0.2276265163715485,0.974346521759854,AV_Delta,hyperglycemia,up,365,AV_Delta · Hyperglycemia / Normoglycemia · higher in pos
KEGG_HEMATOPOIETIC_CELL_LINEAGE,KEGG,11,91,702,7481,1.33295194965283,0.23162948098206562,0.974346521759854,AV_Delta,hyperglycemia,up,365,AV_Delta · Hyperglycemia / Normoglycemia · higher in pos
KEGG_ETHER_LIPID_METABOLISM,KEGG,3,18,702,7481,1.9351826732406407,0.2353717270319736,0.974346521759854,AV_Delta,hyperglycemia,up,365,AV_Delta · Hyperglycemia / Normoglycemia · higher in pos
KEGG_TGF_BETA_SIGNALING_PATHWAY,KEGG,10,82,702,7481,1.3460732704292997,0.23744579101710725,0.974346521759854,AV_Delta,hyperglycemia,up,365,AV_Delta · Hyperglycemia / Normoglycemia · higher in pos
KEGG_CHRONIC_MYELOID_LEUKEMIA,KEGG,7,56,702,7481,1.38327552881217,0.26957911695558395,0.9999113356313405,AV_Delta,hyperglycemia,up,365,AV_Delta · Hyperglycemia / Normoglycemia · higher in pos
KEGG_NITROGEN_METABOLISM,KEGG,3,20,702,7481,1.7069873319324302,0.2880142055066041,0.9999113356313405,AV_Delta,hyperglycemia,up,365,AV_Delta · Hyperglycemia / Normoglycemia · higher in pos
KEGG_REGULATION_OF_ACTIN_CYTOSKELETON,KEGG,15,137,702,7481,1.191357419841822,0.3031146454155588,0.9999113356313405,AV_Delta,hyperglycemia,up,365,AV_Delta · Hyperglycemia / Normoglycemia · higher in pos
KEGG_REGULATION_OF_AUTOPHAGY,KEGG,4,30,702,7481,1.4883250127886576,0.3090275788285378,0.9999113356313405,AV_Delta,hyperglycemia,up,365,AV_Delta · Hyperglycemia / Normoglycemia · higher in pos
HALLMARK_INFLAMMATORY_RESPONSE,Hallmark,17,158,702,7481,1.168333009568545,0.31226465658240776,0.9999113356313405,AV_Delta,hyperglycemia,up,365,AV_Delta · Hyperglycemia / Normoglycemia · higher in pos
KEGG_RENAL_CELL_CARCINOMA,KEGG,7,59,702,7481,1.3029083386580624,0.3155042086859345,0.9999113356313405,AV_Delta,hyperglycemia,up,365,AV_Delta · Hyperglycemia / Normoglycemia · higher in pos
HALLMARK_REACTIVE_OXYGEN_SPECIES_PATHWAY,Hallmark,4,31,702,7481,1.43300076019023,0.3310768653418681,0.9999113356313405,AV_Delta,hyperglycemia,up,365,AV_Delta · Hyperglycemia / Normoglycemia · higher in pos
KEGG_JAK_STAT_SIGNALING_PATHWAY,KEGG,16,150,702,7481,1.1565791732133326,0.33234290838389074,0.9999113356313405,AV_Delta,hyperglycemia,up,365,AV_Delta · Hyperglycemia / Normoglycemia · higher in pos
HALLMARK_KRAS_SIGNALING_DN,Hallmark,12,111,702,7481,1.1734464338349424,0.3471926876046892,0.9999113356313405,AV_Delta,hyperglycemia,up,365,AV_Delta · Hyperglycemia / Normoglycemia · higher in pos
KEGG_PANCREATIC_CANCER,KEGG,7,62,702,7481,1.2313024965715045,0.36268057552947536,0.9999113356313405,AV_Delta,hyperglycemia,up,365,AV_Delta · Hyperglycemia / Normoglycemia · higher in pos
KEGG_BASAL_CELL_CARCINOMA,KEGG,4,33,702,7481,1.3337978466985134,0.37532708359132216,0.9999113356313405,AV_Delta,hyperglycemia,up,365,AV_Delta · Hyperglycemia / Normoglycemia · higher in pos
KEGG_COLORECTAL_CANCER,KEGG,6,53,702,7481,1.2347373053903377,0.3789137430410706,0.9999113356313405,AV_Delta,hyperglycemia,up,365,AV_Delta · Hyperglycemia / Normoglycemia · higher in pos
HALLMARK_MYC_TARGETS_V1,Hallmark,13,125,702,7481,1.1231099243027762,0.39113296380271517,0.9999113356313405,AV_Delta,hyperglycemia,up,365,AV_Delta · Hyperglycemia / Normoglycemia · higher in pos
HALLMARK_APOPTOSIS,Hallmark,13,126,702,7481,1.1130002041401323,0.4024732298971311,0.9999113356313405,AV_Delta,hyperglycemia,up,365,AV_Delta · Hyperglycemia / Normoglycemia · higher in pos
HALLMARK_G2M_CHECKPOINT,Hallmark,9,86,702,7481,1.1303429111270182,0.41758901296814255,0.9999113356313405,AV_Delta,hyperglycemia,up,365,AV_Delta · Hyperglycemia / Normoglycemia · higher in pos
KEGG_PURINE_METABOLISM,KEGG,9,86,702,7481,1.1303429111270182,0.41758901296814255,0.9999113356313405,AV_Delta,hyperglycemia,up,365,AV_Delta · Hyperglycemia / Normoglycemia · higher in pos
KEGG_GLYCEROPHOSPHOLIPID_METABOLISM,KEGG,3,25,702,7481,1.3181232119668784,0.42063542557312705,0.9999113356313405,AV_Delta,hyperglycemia,up,365,AV_Delta · Hyperglycemia / Normoglycemia · higher in pos
KEGG_CELL_ADHESION_MOLECULES_CAMS,KEGG,11,107,702,7481,1.108150155946282,0.4221476433448991,0.9999113356313405,AV_Delta,hyperglycemia,up,365,AV_Delta · Hyperglycemia / Normoglycemia · higher in pos
HALLMARK_PI3K_AKT_MTOR_SIGNALING,Hallmark,9,87,702,7481,1.1156793878963998,0.4314172337194762,0.9999113356313405,AV_Delta,hyperglycemia,up,365,AV_Delta · Hyperglycemia / Normoglycemia · higher in pos
HALLMARK_UV_RESPONSE_DN,Hallmark,9,87,702,7481,1.1156793878963998,0.4314172337194762,0.9999113356313405,AV_Delta,hyperglycemia,up,365,AV_Delta · Hyperglycemia / Normoglycemia · higher in pos
HALLMARK_ALLOGRAFT_REJECTION,Hallmark,19,192,702,7481,1.0622577049001796,0.439231829198837,0.9999113356313405,AV_Delta,hyperglycemia,up,365,AV_Delta · Hyperglycemia / Normoglycemia · higher in pos
KEGG_ANTIGEN_PROCESSING_AND_PRESENTATION,KEGG,8,78,702,7481,1.1047749449676245,0.4512097988281949,0.9999113356313405,AV_Delta,hyperglycemia,up,365,AV_Delta · Hyperglycemia / Normoglycemia · higher in pos
KEGG_OOCYTE_MEIOSIS,KEGG,5,47,702,7481,1.1506545183939636,0.45482828449738716,0.9999113356313405,AV_Delta,hyperglycemia,up,365,AV_Delta · Hyperglycemia / Normoglycemia · higher in pos
KEGG_MELANOGENESIS,KEGG,6,58,702,7481,1.115181360733415,0.46517839431969843,0.9999113356313405,AV_Delta,hyperglycemia,up,365,AV_Delta · Hyperglycemia / Normoglycemia · higher in pos
KEGG_LEISHMANIA_INFECTION,KEGG,6,59,702,7481,1.0939689964154313,0.4821226417499353,0.9999113356313405,AV_Delta,hyperglycemia,up,365,AV_Delta · Hyperglycemia / Normoglycemia · higher in pos
HALLMARK_MTORC1_SIGNALING,Hallmark,12,123,702,7481,1.0447371557853822,0.48875277621165136,0.9999113356313405,AV_Delta,hyperglycemia,up,365,AV_Delta · Hyperglycemia / Normoglycemia · higher in pos
KEGG_DRUG_METABOLISM_OTHER_ENZYMES,KEGG,3,28,702,7481,1.1594599550683975,0.4964111912800983,0.9999113356313405,AV_Delta,hyperglycemia,up,365,AV_Delta · Hyperglycemia / Normoglycemia · higher in pos
KEGG_LONG_TERM_DEPRESSION,KEGG,4,39,702,7481,1.1041751477159616,0.5045611061124207,0.9999113356313405,AV_Delta,hyperglycemia,up,365,AV_Delta · Hyperglycemia / Normoglycemia · higher in pos
KEGG_MAPK_SIGNALING_PATHWAY,KEGG,18,191,702,7481,1.004867169884206,0.5294935737463159,0.9999113356313405,AV_Delta,hyperglycemia,up,365,AV_Delta · Hyperglycemia / Normoglycemia · higher in pos
KEGG_TIGHT_JUNCTION,KEGG,6,62,702,7481,1.034947527344789,0.5318574176167743,0.9999113356313405,AV_Delta,hyperglycemia,up,365,AV_Delta · Hyperglycemia / Normoglycemia · higher in pos
HALLMARK_IL6_JAK_STAT3_SIGNALING,Hallmark,10,106,702,7481,1.0059905409939018,0.5421051150610159,0.9999113356313405,AV_Delta,hyperglycemia,up,365,AV_Delta · Hyperglycemia / Normoglycemia · higher in pos
KEGG_MELANOMA,KEGG,7,74,702,7481,1.0089975447101864,0.5496014756232656,0.9999113356313405,AV_Delta,hyperglycemia,up,365,AV_Delta · Hyperglycemia / Normoglycemia · higher in pos
HALLMARK_P53_PATHWAY,Hallmark,11,118,702,7481,0.9926297794011961,0.5560647832469822,0.9999113356313405,AV_Delta,hyperglycemia,up,365,AV_Delta · Hyperglycemia / Normoglycemia · higher in pos
KEGG_PATHWAYS_IN_CANCER,KEGG,24,259,702,7481,0.9857293094580212,0.5586393622827157,0.9999113356313405,AV_Delta,hyperglycemia,up,365,AV_Delta · Hyperglycemia / Normoglycemia · higher in pos
KEGG_NEUROACTIVE_LIGAND_RECEPTOR_INTERACTION,KEGG,5,53,702,7481,1.005947573146846,0.5639084091679636,0.9999113356313405,AV_Delta,hyperglycemia,up,365,AV_Delta · Hyperglycemia / Normoglycemia · higher in pos
KEGG_PPAR_SIGNALING_PATHWAY,KEGG,4,43,702,7481,0.9903766235400009,0.5838111905719928,0.9999113356313405,AV_Delta,hyperglycemia,up,365,AV_Delta · Hyperglycemia / Normoglycemia · higher in pos
KEGG_ACUTE_MYELOID_LEUKEMIA,KEGG,4,44,702,7481,0.9654762193201974,0.6024465745385752,0.9999113356313405,AV_Delta,hyperglycemia,up,365,AV_Delta · Hyperglycemia / Normoglycemia · higher in pos
KEGG_SYSTEMIC_LUPUS_ERYTHEMATOSUS,KEGG,5,56,702,7481,0.946357059553129,0.6141134316328944,0.9999113356313405,AV_Delta,hyperglycemia,up,365,AV_Delta · Hyperglycemia / Normoglycemia · higher in pos
KEGG_BLADDER_CANCER,KEGG,4,46,702,7481,0.9192297843895058,0.638162322429318,0.9999113356313405,AV_Delta,hyperglycemia,up,365,AV_Delta · Hyperglycemia / Normoglycemia · higher in pos
HALLMARK_MYOGENESIS,Hallmark,11,130,702,7481,0.8909285468861087,0.6862672937565013,0.9999113356313405,AV_Delta,hyperglycemia,up,365,AV_Delta · Hyperglycemia / Normoglycemia · higher in pos
KEGG_GLIOMA,KEGG,4,49,702,7481,0.8575633382665323,0.6876770208769835,0.9999113356313405,AV_Delta,hyperglycemia,up,365,AV_Delta · Hyperglycemia / Normoglycemia · higher in pos
KEGG_GNRH_SIGNALING_PATHWAY,KEGG,5,62,702,7481,0.8459820818224736,0.7036275466438693,0.9999113356313405,AV_Delta,hyperglycemia,up,365,AV_Delta · Hyperglycemia / Normoglycemia · higher in pos
KEGG_NATURAL_KILLER_CELL_MEDIATED_CYTOTOXICITY,KEGG,11,133,702,7481,0.8686269200907687,0.7149743334762453,0.9999113356313405,AV_Delta,hyperglycemia,up,365,AV_Delta · Hyperglycemia / Normoglycemia · higher in pos
KEGG_NON_SMALL_CELL_LUNG_CANCER,KEGG,3,39,702,7481,0.8038840311349912,0.7224564758879574,0.9999113356313405,AV_Delta,hyperglycemia,up,365,AV_Delta · Hyperglycemia / Normoglycemia · higher in pos
KEGG_PRION_DISEASES,KEGG,3,39,702,7481,0.8038840311349912,0.7224564758879574,0.9999113356313405,AV_Delta,hyperglycemia,up,365,AV_Delta · Hyperglycemia / Normoglycemia · higher in pos
KEGG_PROSTATE_CANCER,KEGG,6,76,702,7481,0.8262293544518646,0.7300279426957725,0.9999113356313405,AV_Delta,hyperglycemia,up,365,AV_Delta · Hyperglycemia / Normoglycemia · higher in pos
KEGG_GAP_JUNCTION,KEGG,3,40,702,7481,0.7820388529314386,0.7384642529138562,0.9999113356313405,AV_Delta,hyperglycemia,up,365,AV_Delta · Hyperglycemia / Normoglycemia · higher in pos
KEGG_COMPLEMENT_AND_COAGULATION_CASCADES,KEGG,6,77,702,7481,0.8144694256852623,0.7416118579485389,0.9999113356313405,AV_Delta,hyperglycemia,up,365,AV_Delta · Hyperglycemia / Normoglycemia · higher in pos
KEGG_GLUTATHIONE_METABOLISM,KEGG,3,42,702,7481,0.7417698795871013,0.7682740257763565,0.9999113356313405,AV_Delta,hyperglycemia,up,365,AV_Delta · Hyperglycemia / Normoglycemia · higher in pos
KEGG_RIG_I_LIKE_RECEPTOR_SIGNALING_PATHWAY,KEGG,4,56,702,7481,0.7413984385934591,0.7839258952421408,0.9999113356313405,AV_Delta,hyperglycemia,up,365,AV_Delta · Hyperglycemia / Normoglycemia · higher in pos
HALLMARK_DNA_REPAIR,Hallmark,5,70,702,7481,0.741025878125979,0.7988646444418472,0.9999113356313405,AV_Delta,hyperglycemia,up,365,AV_Delta · Hyperglycemia / Normoglycemia · higher in pos
KEGG_PYRIMIDINE_METABOLISM,KEGG,4,59,702,7481,0.7006428169593413,0.8172496845236725,0.9999113356313405,AV_Delta,hyperglycemia,up,365,AV_Delta · Hyperglycemia / Normoglycemia · higher in pos
HALLMARK_BILE_ACID_METABOLISM,Hallmark,3,46,702,7481,0.6723643399287613,0.8195628044499994,0.9999113356313405,AV_Delta,hyperglycemia,up,365,AV_Delta · Hyperglycemia / Normoglycemia · higher in pos
KEGG_ADHERENS_JUNCTION,KEGG,4,60,702,7481,0.6880279786811349,0.827375441999876,0.9999113356313405,AV_Delta,hyperglycemia,up,365,AV_Delta · Hyperglycemia / Normoglycemia · higher in pos
KEGG_UBIQUITIN_MEDIATED_PROTEOLYSIS,KEGG,5,74,702,7481,0.6976481191473461,0.8365389244432315,0.9999113356313405,AV_Delta,hyperglycemia,up,365,AV_Delta · Hyperglycemia / Normoglycemia · higher in pos
KEGG_VEGF_SIGNALING_PATHWAY,KEGG,4,61,702,7481,0.6758557818244746,0.837031605165929,0.9999113356313405,AV_Delta,hyperglycemia,up,365,AV_Delta · Hyperglycemia / Normoglycemia · higher in pos
KEGG_ECM_RECEPTOR_INTERACTION,KEGG,4,62,702,7481,0.6641033386073194,0.8462318850640023,0.9999113356313405,AV_Delta,hyperglycemia,up,365,AV_Delta · Hyperglycemia / Normoglycemia · higher in pos
HALLMARK_PEROXISOME,Hallmark,3,51,702,7481,0.6018754336965227,0.8697959975885223,0.9999113356313405,AV_Delta,hyperglycemia,up,365,AV_Delta · Hyperglycemia / Normoglycemia · higher in pos
KEGG_NOD_LIKE_RECEPTOR_SIGNALING_PATHWAY,KEGG,3,53,702,7481,0.5776307916484544,0.8861564123622587,0.9999113356313405,AV_Delta,hyperglycemia,up,365,AV_Delta · Hyperglycemia / Normoglycemia · higher in pos
HALLMARK_UV_RESPONSE_UP,Hallmark,7,107,702,7481,0.6727380350379356,0.8862151889018346,0.9999113356313405,AV_Delta,hyperglycemia,up,365,AV_Delta · Hyperglycemia / Normoglycemia · higher in pos
KEGG_GLYCOLYSIS_GLUCONEOGENESIS,KEGG,3,54,702,7481,0.5662214925260053,0.8936280342611109,0.9999113356313405,AV_Delta,hyperglycemia,up,365,AV_Delta · Hyperglycemia / Normoglycemia · higher in pos
HALLMARK_INTERFERON_GAMMA_RESPONSE,Hallmark,10,148,702,7481,0.6954522214668198,0.8990740147367796,0.9999113356313405,AV_Delta,hyperglycemia,up,365,AV_Delta · Hyperglycemia / Normoglycemia · higher in pos
KEGG_LYSOSOME,KEGG,4,71,702,7481,0.574126652570227,0.9108985880318957,0.9999113356313405,AV_Delta,hyperglycemia,up,365,AV_Delta · Hyperglycemia / Normoglycemia · higher in pos
KEGG_ERBB_SIGNALING_PATHWAY,KEGG,5,86,702,7481,0.593228699046698,0.916260251599357,0.9999113356313405,AV_Delta,hyperglycemia,up,365,AV_Delta · Hyperglycemia / Normoglycemia · higher in pos
HALLMARK_TNFA_SIGNALING_VIA_NFKB,Hallmark,10,153,702,7481,0.670631930743131,0.9192676568767719,0.9999113356313405,AV_Delta,hyperglycemia,up,365,AV_Delta · Hyperglycemia / Normoglycemia · higher in pos
KEGG_ALZHEIMERS_DISEASE,KEGG,4,74,702,7481,0.5492776382197945,0.9263260341454096,0.9999113356313405,AV_Delta,hyperglycemia,up,365,AV_Delta · Hyperglycemia / Normoglycemia · higher in pos
KEGG_T_CELL_RECEPTOR_SIGNALING_PATHWAY,KEGG,5,92,702,7481,0.5518250146785119,0.9414242206047547,0.9999113356313405,AV_Delta,hyperglycemia,up,365,AV_Delta · Hyperglycemia / Normoglycemia · higher in pos
HALLMARK_UNFOLDED_PROTEIN_RESPONSE,Hallmark,3,64,702,7481,0.47270088662877335,0.9473406582152175,0.9999113356313405,AV_Delta,hyperglycemia,up,365,AV_Delta · Hyperglycemia / Normoglycemia · higher in pos
KEGG_B_CELL_RECEPTOR_SIGNALING_PATHWAY,KEGG,3,65,702,7481,0.465007989075192,0.9510229642130793,0.9999113356313405,AV_Delta,hyperglycemia,up,365,AV_Delta · Hyperglycemia / Normoglycemia · higher in pos
HALLMARK_HYPOXIA,Hallmark,8,137,702,7481,0.5942747704703654,0.9515349114181445,0.9999113356313405,AV_Delta,hyperglycemia,up,365,AV_Delta · Hyperglycemia / Normoglycemia · higher in pos
KEGG_APOPTOSIS,KEGG,3,67,702,7481,0.45034335724399316,0.9576781901629059,0.9999113356313405,AV_Delta,hyperglycemia,up,365,AV_Delta · Hyperglycemia / Normoglycemia · higher in pos
HALLMARK_E2F_TARGETS,Hallmark,5,99,702,7481,0.5102006202362426,0.9620360505316831,0.9999113356313405,AV_Delta,hyperglycemia,up,365,AV_Delta · Hyperglycemia / Normoglycemia · higher in pos
HALLMARK_XENOBIOTIC_METABOLISM,Hallmark,8,142,702,7481,0.5716721286620475,0.9628983320484119,0.9999113356313405,AV_Delta,hyperglycemia,up,365,AV_Delta · Hyperglycemia / Normoglycemia · higher in pos
HALLMARK_KRAS_SIGNALING_UP,Hallmark,8,145,702,7481,0.5589023994759983,0.968505254204896,0.9999113356313405,AV_Delta,hyperglycemia,up,365,AV_Delta · Hyperglycemia / Normoglycemia · higher in pos
HALLMARK_MITOTIC_SPINDLE,Hallmark,3,72,702,7481,0.41740084733241267,0.970794740707636,0.9999113356313405,AV_Delta,hyperglycemia,up,365,AV_Delta · Hyperglycemia / Normoglycemia · higher in pos
KEGG_WNT_SIGNALING_PATHWAY,KEGG,4,92,702,7481,0.4357602015363584,0.9780573046199418,0.9999113356313405,AV_Delta,hyperglycemia,up,365,AV_Delta · Hyperglycemia / Normoglycemia · higher in pos
KEGG_ENDOCYTOSIS,KEGG,6,125,702,7481,0.48250450774466824,0.9812328701647919,0.9999113356313405,AV_Delta,hyperglycemia,up,365,AV_Delta · Hyperglycemia / Normoglycemia · higher in pos
HALLMARK_EPITHELIAL_MESENCHYMAL_TRANSITION,Hallmark,12,210,702,7481,0.5780759890879642,0.9813567216054284,0.9999113356313405,AV_Delta,hyperglycemia,up,365,AV_Delta · Hyperglycemia / Normoglycemia · higher in pos
HALLMARK_COAGULATION,Hallmark,7,144,702,7481,0.4883411455704924,0.985491849762336,0.9999113356313405,AV_Delta,hyperglycemia,up,365,AV_Delta · Hyperglycemia / Normoglycemia · higher in pos
HALLMARK_IL2_STAT5_SIGNALING,Hallmark,6,133,702,7481,0.4515690554471143,0.9887506610305783,0.9999113356313405,AV_Delta,hyperglycemia,up,365,AV_Delta · Hyperglycemia / Normoglycemia · higher in pos
HALLMARK_APICAL_JUNCTION,Hallmark,7,151,702,7481,0.46411381799566154,0.9905976206925635,0.9999113356313405,AV_Delta,hyperglycemia,up,365,AV_Delta · Hyperglycemia / Normoglycemia · higher in pos
KEGG_CHEMOKINE_SIGNALING_PATHWAY,KEGG,6,137,702,7481,0.4375183861475142,0.9913429294769946,0.9999113356313405,AV_Delta,hyperglycemia,up,365,AV_Delta · Hyperglycemia / Normoglycemia · higher in pos
HALLMARK_ADIPOGENESIS,Hallmark,5,122,702,7481,0.4085004067051881,0.9917812813515827,0.9999113356313405,AV_Delta,hyperglycemia,up,365,AV_Delta · Hyperglycemia / Normoglycemia · higher in pos
KEGG_AXON_GUIDANCE,KEGG,5,127,702,7481,0.3914656026181857,0.9942120753205549,0.9999113356313405,AV_Delta,hyperglycemia,up,365,AV_Delta · Hyperglycemia / Normoglycemia · higher in pos
HALLMARK_ESTROGEN_RESPONSE_LATE,Hallmark,4,112,702,7481,0.3540070478620203,0.9948863455081386,0.9999113356313405,AV_Delta,hyperglycemia,up,365,AV_Delta · Hyperglycemia / Normoglycemia · higher in pos
HALLMARK_GLYCOLYSIS,Hallmark,6,145,702,7481,0.4118429193628316,0.9949298435365577,0.9999113356313405,AV_Delta,hyperglycemia,up,365,AV_Delta · Hyperglycemia / Normoglycemia · higher in pos
KEGG_NEUROTROPHIN_SIGNALING_PATHWAY,KEGG,3,99,702,7481,0.29880522429905493,0.9964840715518235,0.9999113356313405,AV_Delta,hyperglycemia,up,365,AV_Delta · Hyperglycemia / Normoglycemia · higher in pos
HALLMARK_FATTY_ACID_METABOLISM,Hallmark,3,110,702,7481,0.2676470164682324,0.9985769938593159,0.9999113356313405,AV_Delta,hyperglycemia,up,365,AV_Delta · Hyperglycemia / Normoglycemia · higher in pos
HALLMARK_COMPLEMENT,Hallmark,6,198,702,7481,0.2957827740081292,0.999891470547464,0.9999113356313405,AV_Delta,hyperglycemia,up,365,AV_Delta · Hyperglycemia / Normoglycemia · higher in pos
KEGG_FOCAL_ADHESION,KEGG,4,163,702,7481,0.2386238026324515,0.9999113356313405,0.9999113356313405,AV_Delta,hyperglycemia,up,365,AV_Delta · Hyperglycemia / Normoglycemia · higher in pos
HALLMARK_EPITHELIAL_MESENCHYMAL_TRANSITION,Hallmark,47,210,1197,7481,1.5346364076557666,0.008759849952798654,0.9999992590998258,AV_Delta,hyperglycemia,down,773,AV_Delta · Hyperglycemia / Normoglycemia · higher in neg
HALLMARK_TNFA_SIGNALING_VIA_NFKB,Hallmark,33,153,1197,7481,1.4561863460270068,0.04077502403981413,0.9999992590998258,AV_Delta,hyperglycemia,down,773,AV_Delta · Hyperglycemia / Normoglycemia · higher in neg
HALLMARK_TGF_BETA_SIGNALING,Hallmark,11,44,1197,7481,1.7567245446691064,0.0820612543414253,0.9999992590998258,AV_Delta,hyperglycemia,down,773,AV_Delta · Hyperglycemia / Normoglycemia · higher in neg
KEGG_ECM_RECEPTOR_INTERACTION,KEGG,14,62,1197,7481,1.5373700769540364,0.10946907309162988,0.9999992590998258,AV_Delta,hyperglycemia,down,773,AV_Delta · Hyperglycemia / Normoglycemia · higher in neg
HALLMARK_WNT_BETA_CATENIN_SIGNALING,Hallmark,8,31,1197,7481,1.8313907280400268,0.10995974561346876,0.9999992590998258,AV_Delta,hyperglycemia,down,773,AV_Delta · Hyperglycemia / Normoglycemia · higher in neg
KEGG_ENDOMETRIAL_CANCER,KEGG,11,47,1197,7481,1.6095799044722303,0.1196444419176767,0.9999992590998258,AV_Delta,hyperglycemia,down,773,AV_Delta · Hyperglycemia / Normoglycemia · higher in neg
KEGG_GLYCOSPHINGOLIPID_BIOSYNTHESIS_LACTO_AND_NEOLACTO_SERIES,KEGG,5,17,1197,7481,2.1921110224783957,0.12214354301187992,0.9999992590998258,AV_Delta,hyperglycemia,down,773,AV_Delta · Hyperglycemia / Normoglycemia · higher in neg
KEGG_CELL_ADHESION_MOLECULES_CAMS,KEGG,22,107,1197,7481,1.365422230506824,0.12397646249314016,0.9999992590998258,AV_Delta,hyperglycemia,down,773,AV_Delta · Hyperglycemia / Normoglycemia · higher in neg
